100,3246
200,7477
300,10216
400,16957
500,19175
600,24386
700,27161
800,34670
900,37191
1000,42531
1100,43938
1200,48570
1300,50942
1400,59948
1500,59784
1600,64608
1700,72174
1800,77017
1900,72013
2000,77742
2100,85881
2200,86230
2300,92228
2400,98773
2500,105615
2600,103159
2700,114834
2800,107902
2900,115000
3000,124417
3100,124059
3200,126696
3300,129187
3400,134226
3500,142283
3600,152403
3700,151558
3800,156597
3900,154624
4000,158867
4100,173664
4200,167147
4300,179719
4400,179891
4500,184687
4600,185493
4700,189955
4800,203811
4900,196405
5000,208655
5100,196095
5200,211577
5300,215074
5400,205322
5500,227730
5600,233419
5700,233797
5800,238168
5900,237680
6000,231724
6100,243437
6200,249865
6300,251188
6400,266884
6500,269682
6600,272327
6700,268686
6800,278610
6900,281751
7000,276061
7100,279598
7200,291835
7300,294585
7400,300556
7500,303545
7600,308524
7700,316536
7800,320717
7900,320488
8000,321056
8100,320485
8200,323810
8300,342821
8400,343181
8500,344799
8600,354511
8700,361818
8800,354045
8900,358628
9000,357085
9100,368854
9200,374727
9300,380758
9400,390337
9500,387518
9600,396874
9700,403761
9800,387317
9900,397696
10000,414990
