100,3805
200,8864
300,11927
400,17633
500,21348
600,22078
700,30137
800,35526
900,37315
1000,38646
1100,45696
1200,52621
1300,52099
1400,56256
1500,63120
1600,60191
1700,70579
1800,73420
1900,75943
2000,81508
2100,86584
2200,84929
2300,91673
2400,96692
2500,100819
2600,110050
2700,111200
2800,116864
2900,113540
3000,124440
3100,131614
3200,127583
3300,135922
3400,141421
3500,137651
3600,140115
3700,149912
3800,157427
3900,157886
4000,164570
4100,170211
4200,166374
4300,180076
4400,183568
4500,183379
4600,180564
4700,189278
4800,194164
4900,197027
5000,210369
5100,213818
5200,210302
5300,206651
5400,230882
5500,232390
5600,225332
5700,229935
5800,223377
5900,231588
6000,242294
6100,240789
6200,249148
6300,257281
6400,267265
6500,274274
6600,264832
6700,265374
6800,278885
6900,280020
7000,274127
7100,300832
7200,289133
7300,294453
7400,299051
7500,297643
7600,300088
7700,309988
7800,327750
7900,324018
8000,322166
8100,330287
8200,341966
8300,343742
8400,350840
8500,331839
8600,350310
8700,352905
8800,362712
8900,366888
9000,368935
9100,360162
9200,381886
9300,377100
9400,392335
9500,383010
9600,403061
9700,382662
9800,401865
9900,402769
10000,418716
