100,2571
200,7203
300,12200
400,14607
500,21519
600,27369
700,26474
800,33659
900,35314
1000,39972
1100,46069
1200,47645
1300,52425
1400,53700
1500,56660
1600,62182
1700,72010
1800,74216
1900,75613
2000,79776
2100,85184
2200,90287
2300,95650
2400,103013
2500,101517
2600,109021
2700,111631
2800,114249
2900,115166
3000,124637
3100,131138
3200,123765
3300,127172
3400,141495
3500,144200
3600,138624
3700,150078
3800,152889
3900,158322
4000,167545
4100,161389
4200,164551
4300,172379
4400,181311
4500,187408
4600,184863
4700,192176
4800,200436
4900,204915
5000,197159
5100,214184
5200,210531
5300,220973
5400,222468
5500,221141
5600,223644
5700,226894
5800,237161
5900,237627
6000,238499
6100,255279
6200,241078
6300,249592
6400,264455
6500,258382
6600,261469
6700,274148
6800,282765
6900,286365
7000,273479
7100,281240
7200,296561
7300,296826
7400,296314
7500,303763
7600,313561
7700,320164
7800,316218
7900,325590
8000,328459
8100,324297
8200,335761
8300,338059
8400,341325
8500,351679
8600,349481
8700,360847
8800,348069
8900,360033
9000,366885
9100,361134
9200,368024
9300,381361
9400,371826
9500,386884
9600,384737
9700,396799
9800,391418
9900,387540
10000,395680
