100,3226
200,7262
300,10676
400,14773
500,19495
600,23450
700,25882
800,34594
900,35440
1000,41218
1100,41777
1200,44117
1300,58191
1400,53350
1500,59684
1600,67345
1700,70352
1800,71901
1900,81144
2000,82840
2100,87651
2200,89798
2300,95548
2400,96906
2500,101073
2600,99626
2700,106558
2800,117563
2900,117907
3000,125785
3100,116054
3200,125147
3300,139617
3400,135938
3500,142992
3600,146775
3700,150876
3800,155850
3900,153634
4000,159255
4100,173754
4200,169534
4300,174333
4400,180099
4500,183340
4600,189994
4700,189459
4800,196489
4900,196235
5000,207280
5100,210181
5200,209099
5300,217531
5400,227582
5500,218201
5600,226668
5700,235375
5800,240483
5900,248297
6000,239777
6100,253859
6200,245973
6300,260154
6400,264578
6500,270297
6600,266654
6700,263494
6800,271528
6900,271813
7000,291726
7100,287374
7200,292387
7300,300610
7400,315967
7500,308715
7600,296829
7700,312441
7800,314805
7900,325686
8000,341056
8100,335336
8200,333158
8300,325275
8400,330124
8500,341174
8600,345426
8700,344550
8800,354916
8900,363818
9000,374014
9100,371750
9200,376515
9300,372624
9400,385050
9500,383727
9600,389932
9700,393770
9800,392496
9900,406021
10000,410347
