100,3658
200,9054
300,12396
400,14825
500,19132
600,20556
700,28545
800,30581
900,35560
1000,38229
1100,42853
1200,47793
1300,52841
1400,57063
1500,58041
1600,64028
1700,67021
1800,75154
1900,81534
2000,76769
2100,87589
2200,89073
2300,92859
2400,94522
2500,101899
2600,108403
2700,104516
2800,110596
2900,115032
3000,120472
3100,126654
3200,125727
3300,128681
3400,138739
3500,153404
3600,147896
3700,154042
3800,156487
3900,163612
4000,165391
4100,172632
4200,180658
4300,171132
4400,180514
4500,186621
4600,184170
4700,190766
4800,197737
4900,201758
5000,201944
5100,209496
5200,220411
5300,210791
5400,213787
5500,220337
5600,228487
5700,227899
5800,231527
5900,242338
6000,242911
6100,247199
6200,247703
6300,244577
6400,256877
6500,263155
6600,276557
6700,280808
6800,274336
6900,281534
7000,274581
7100,292257
7200,299871
7300,292694
7400,297925
7500,311024
7600,319740
7700,316802
7800,317776
7900,332321
8000,326378
8100,330515
8200,334105
8300,341574
8400,339125
8500,344743
8600,345930
8700,354171
8800,355626
8900,363952
9000,357678
9100,373003
9200,377508
9300,368779
9400,385380
9500,387968
9600,385602
9700,389773
9800,403905
9900,399103
10000,400539
