100,3330
200,7799
300,14050
400,15891
500,19164
600,26223
700,30334
800,30576
900,36142
1000,40898
1100,47753
1200,47899
1300,54679
1400,54204
1500,62810
1600,58530
1700,67462
1800,69826
1900,73537
2000,81819
2100,87970
2200,100009
2300,92662
2400,96270
2500,99678
2600,107653
2700,115412
2800,112645
2900,120589
3000,127505
3100,130217
3200,137217
3300,129720
3400,141066
3500,143339
3600,149876
3700,153344
3800,157076
3900,159274
4000,160529
4100,166363
4200,167449
4300,176308
4400,180804
4500,183130
4600,190651
4700,195259
4800,201214
4900,202253
5000,205178
5100,206537
5200,213998
5300,215018
5400,218193
5500,228055
5600,236166
5700,233922
5800,227079
5900,231570
6000,245047
6100,253781
6200,254187
6300,254656
6400,241566
6500,268836
6600,269639
6700,268082
6800,285684
6900,288761
7000,276905
7100,291301
7200,292950
7300,281636
7400,301917
7500,310233
7600,317020
7700,316451
7800,321403
7900,325488
8000,321556
8100,337218
8200,327209
8300,327662
8400,333561
8500,345576
8600,345553
8700,329085
8800,361917
8900,364807
9000,365143
9100,374579
9200,369236
9300,378802
9400,391635
9500,379731
9600,384359
9700,395617
9800,403140
9900,400080
10000,400845
