100,4171
200,6988
300,12088
400,16149
500,24995
600,26226
700,25124
800,30278
900,38735
1000,42480
1100,46108
1200,50164
1300,54002
1400,56342
1500,60574
1600,61173
1700,65346
1800,73377
1900,80168
2000,80412
2100,84559
2200,96103
2300,92066
2400,96488
2500,104276
2600,104892
2700,114934
2800,111988
2900,121371
3000,124867
3100,120225
3200,131474
3300,134011
3400,140039
3500,138650
3600,139523
3700,149762
3800,156772
3900,165283
4000,162350
4100,162512
4200,175702
4300,174134
4400,176354
4500,178564
4600,187318
4700,185944
4800,195555
4900,196966
5000,203806
5100,205870
5200,211711
5300,224462
5400,225142
5500,232407
5600,225404
5700,227629
5800,232971
5900,237577
6000,234022
6100,245915
6200,255614
6300,268480
6400,259156
6500,267069
6600,270194
6700,269143
6800,285355
6900,277100
7000,284023
7100,289698
7200,298886
7300,298436
7400,308156
7500,301581
7600,307925
7700,309835
7800,326579
7900,319361
8000,321877
8100,331458
8200,336596
8300,328166
8400,340020
8500,351065
8600,345280
8700,352961
8800,353742
8900,360044
9000,365166
9100,384213
9200,382423
9300,368823
9400,394271
9500,391423
9600,397556
9700,395601
9800,392774
9900,403086
10000,404556
