100,3368
200,7749
300,11863
400,14522
500,22693
600,25268
700,23950
800,29192
900,35245
1000,36919
1100,42786
1200,54169
1300,51940
1400,55142
1500,62526
1600,60180
1700,73094
1800,71997
1900,76350
2000,81772
2100,91405
2200,85679
2300,98087
2400,100108
2500,95011
2600,102972
2700,102080
2800,112367
2900,117320
3000,129762
3100,123669
3200,125281
3300,133725
3400,139544
3500,142843
3600,138043
3700,146318
3800,150827
3900,154623
4000,155985
4100,166687
4200,186797
4300,180300
4400,181751
4500,182448
4600,185235
4700,189057
4800,185330
4900,195485
5000,198231
5100,206199
5200,209002
5300,227560
5400,215144
5500,225495
5600,223070
5700,229935
5800,245867
5900,250293
6000,237241
6100,249287
6200,248608
6300,249455
6400,262150
6500,266728
6600,256794
6700,275769
6800,274320
6900,290302
7000,284755
7100,282144
7200,296605
7300,293397
7400,305189
7500,309902
7600,304859
7700,317735
7800,305406
7900,312210
8000,335861
8100,324468
8200,331855
8300,334357
8400,341970
8500,342295
8600,346914
8700,362131
8800,354174
8900,362537
9000,359477
9100,364828
9200,372214
9300,377689
9400,383233
9500,400247
9600,381975
9700,395811
9800,401392
9900,393384
10000,410423
