100,3949
200,7930
300,10371
400,15327
500,22069
600,24123
700,26820
800,31443
900,34961
1000,41639
1100,44813
1200,50074
1300,50776
1400,59633
1500,63894
1600,60606
1700,70261
1800,75293
1900,79206
2000,78558
2100,88663
2200,86084
2300,94265
2400,93900
2500,95596
2600,97135
2700,115424
2800,109990
2900,115400
3000,125782
3100,128857
3200,127317
3300,129280
3400,130969
3500,146284
3600,144437
3700,152960
3800,153023
3900,158964
4000,162363
4100,166156
4200,171005
4300,178659
4400,180679
4500,190611
4600,195937
4700,195825
4800,194357
4900,197117
5000,210350
5100,204278
5200,221291
5300,219830
5400,229625
5500,226133
5600,231333
5700,229378
5800,237525
5900,229125
6000,240080
6100,251689
6200,256353
6300,256476
6400,252213
6500,262084
6600,266711
6700,272588
6800,279927
6900,273149
7000,296326
7100,283615
7200,282651
7300,296230
7400,298718
7500,294415
7600,313546
7700,302793
7800,311403
7900,327307
8000,328234
8100,330665
8200,342824
8300,337027
8400,344397
8500,343462
8600,347874
8700,340209
8800,353641
8900,359003
9000,364576
9100,376498
9200,373654
9300,390668
9400,386959
9500,391328
9600,392131
9700,395818
9800,407120
9900,404482
10000,408615
