100,3888
200,6741
300,12014
400,14465
500,21095
600,25082
700,29493
800,32752
900,32965
1000,37443
1100,45071
1200,48625
1300,55889
1400,58941
1500,58134
1600,66927
1700,68345
1800,71102
1900,71729
2000,85093
2100,83262
2200,89252
2300,93105
2400,95359
2500,101286
2600,101584
2700,107141
2800,111828
2900,115477
3000,120334
3100,126980
3200,128318
3300,132714
3400,139089
3500,151219
3600,141109
3700,145567
3800,155444
3900,146336
4000,159074
4100,173420
4200,172368
4300,180982
4400,175082
4500,190835
4600,191339
4700,193662
4800,191990
4900,197363
5000,201844
5100,206014
5200,206274
5300,224285
5400,213631
5500,218347
5600,229474
5700,238834
5800,240964
5900,241767
6000,242554
6100,245004
6200,258787
6300,257359
6400,268333
6500,270675
6600,269686
6700,276904
6800,279898
6900,284781
7000,287417
7100,285015
7200,300076
7300,301765
7400,307016
7500,316378
7600,318836
7700,314641
7800,312879
7900,309885
8000,329109
8100,335210
8200,333581
8300,337054
8400,344977
8500,352086
8600,348583
8700,352572
8800,350366
8900,347451
9000,367343
9100,377630
9200,384375
9300,386101
9400,386481
9500,393578
9600,399669
9700,403564
9800,394351
9900,406857
10000,413431
