100,4657
200,9698
300,12017
400,14292
500,22915
600,24770
700,27453
800,31586
900,37201
1000,44470
1100,41339
1200,47662
1300,54685
1400,60708
1500,63039
1600,67093
1700,68104
1800,79534
1900,78994
2000,78711
2100,90221
2200,86077
2300,88478
2400,95992
2500,98526
2600,105450
2700,113934
2800,114765
2900,116481
3000,123796
3100,134147
3200,130315
3300,137754
3400,138374
3500,140779
3600,148166
3700,142341
3800,148788
3900,152052
4000,150510
4100,162352
4200,173081
4300,175472
4400,177449
4500,184422
4600,180111
4700,199140
4800,200049
4900,191212
5000,203074
5100,196535
5200,213301
5300,214333
5400,219442
5500,216946
5600,233706
5700,234623
5800,233025
5900,241116
6000,238851
6100,258687
6200,240848
6300,263356
6400,270545
6500,267647
6600,270332
6700,273941
6800,277672
6900,288782
7000,278670
7100,284795
7200,300248
7300,297116
7400,312763
7500,300144
7600,306980
7700,311679
7800,315630
7900,301423
8000,323861
8100,327868
8200,338935
8300,338279
8400,338448
8500,349169
8600,352437
8700,349200
8800,355412
8900,352785
9000,361684
9100,381251
9200,376703
9300,382965
9400,373893
9500,378506
9600,387561
9700,392582
9800,395835
9900,399998
10000,406722
