100,3511
200,8162
300,13203
400,16159
500,19351
600,24798
700,26670
800,29486
900,35679
1000,40079
1100,40901
1200,49851
1300,52650
1400,56884
1500,60230
1600,67405
1700,66768
1800,72992
1900,76938
2000,79067
2100,86469
2200,92333
2300,96056
2400,99451
2500,100904
2600,102943
2700,103785
2800,117460
2900,115922
3000,120681
3100,125656
3200,130287
3300,134022
3400,135690
3500,145665
3600,150367
3700,146100
3800,170192
3900,164888
4000,165720
4100,168058
4200,173969
4300,171024
4400,179516
4500,180711
4600,191991
4700,189226
4800,196628
4900,190985
5000,195903
5100,203424
5200,210795
5300,214938
5400,219352
5500,228470
5600,234008
5700,229495
5800,228836
5900,234580
6000,253006
6100,247774
6200,248102
6300,256916
6400,260056
6500,267218
6600,274061
6700,277938
6800,269665
6900,282093
7000,284491
7100,303371
7200,294401
7300,307638
7400,297971
7500,302094
7600,304938
7700,314985
7800,315993
7900,324688
8000,323559
8100,328118
8200,321795
8300,330655
8400,335103
8500,349290
8600,349192
8700,352607
8800,360128
8900,355086
9000,359906
9100,365256
9200,374271
9300,380285
9400,386678
9500,362369
9600,396834
9700,386589
9800,405430
9900,399843
10000,407799
