100,4311
200,10348
300,12822
400,16573
500,20299
600,21978
700,27573
800,31040
900,38865
1000,43120
1100,44721
1200,48330
1300,50050
1400,54512
1500,64672
1600,62591
1700,71850
1800,75004
1900,77790
2000,78779
2100,90325
2200,97714
2300,93678
2400,100723
2500,100118
2600,108133
2700,102037
2800,115480
2900,110245
3000,120833
3100,133539
3200,129604
3300,131934
3400,136159
3500,141326
3600,148199
3700,150406
3800,155641
3900,155613
4000,160825
4100,168979
4200,170630
4300,172953
4400,167696
4500,183549
4600,184978
4700,196129
4800,197595
4900,211369
5000,198662
5100,208887
5200,218783
5300,217458
5400,213343
5500,220741
5600,224734
5700,235542
5800,243679
5900,241391
6000,228835
6100,250387
6200,257704
6300,265133
6400,257985
6500,265704
6600,261895
6700,263869
6800,279307
6900,279846
7000,288562
7100,283515
7200,287008
7300,305180
7400,300659
7500,317035
7600,317785
7700,315746
7800,324487
7900,314445
8000,315365
8100,327084
8200,330411
8300,344284
8400,346360
8500,348928
8600,349674
8700,345779
8800,363333
8900,357182
9000,369740
9100,371507
9200,369798
9300,379299
9400,382504
9500,380309
9600,389906
9700,396237
9800,390762
9900,396937
10000,412611
