100,3561
200,7991
300,13703
400,15101
500,17005
600,24768
700,24893
800,30385
900,38043
1000,41343
1100,44165
1200,52140
1300,50933
1400,50886
1500,60388
1600,62556
1700,72988
1800,69457
1900,73165
2000,78781
2100,84992
2200,88893
2300,99472
2400,95333
2500,99113
2600,99354
2700,111664
2800,115976
2900,121925
3000,112782
3100,125210
3200,126972
3300,135916
3400,136172
3500,144667
3600,145590
3700,142598
3800,142955
3900,155371
4000,160101
4100,168140
4200,174191
4300,180585
4400,177291
4500,185887
4600,184010
4700,187250
4800,196559
4900,201386
5000,202387
5100,203991
5200,211061
5300,216077
5400,218269
5500,223443
5600,230699
5700,234021
5800,240772
5900,240757
6000,254179
6100,255395
6200,245360
6300,256176
6400,260582
6500,263130
6600,265029
6700,268696
6800,262677
6900,274794
7000,286991
7100,287059
7200,294753
7300,308951
7400,307221
7500,306292
7600,306919
7700,308334
7800,315243
7900,318105
8000,330494
8100,319793
8200,335740
8300,346815
8400,333719
8500,347541
8600,342267
8700,350982
8800,353457
8900,370940
9000,366252
9100,360658
9200,379280
9300,388603
9400,383653
9500,380470
9600,386195
9700,392375
9800,391130
9900,403020
10000,413336
