100,2289
200,6317
300,12925
400,18148
500,18872
600,23331
700,25835
800,33130
900,40040
1000,38697
1100,43581
1200,47306
1300,50787
1400,56717
1500,56636
1600,61973
1700,67130
1800,71933
1900,76582
2000,79841
2100,86692
2200,86953
2300,95349
2400,99642
2500,99113
2600,110002
2700,103785
2800,112799
2900,112770
3000,127847
3100,120379
3200,127457
3300,128192
3400,142229
3500,140724
3600,138375
3700,148675
3800,160156
3900,155599
4000,164176
4100,161703
4200,165719
4300,164375
4400,173009
4500,179528
4600,196044
4700,198238
4800,191281
4900,198747
5000,202628
5100,211696
5200,208520
5300,212923
5400,214238
5500,217807
5600,230224
5700,228294
5800,230014
5900,243286
6000,238994
6100,245552
6200,244044
6300,258943
6400,260659
6500,271489
6600,265645
6700,269821
6800,270019
6900,280637
7000,285486
7100,287344
7200,293560
7300,302667
7400,305034
7500,294590
7600,291477
7700,303890
7800,327361
7900,327043
8000,320940
8100,328451
8200,325980
8300,337601
8400,331257
8500,351973
8600,338228
8700,354574
8800,368718
8900,365153
9000,363470
9100,357828
9200,372064
9300,375145
9400,372090
9500,387716
9600,376497
9700,384244
9800,404502
9900,402208
10000,402809
