100,2440
200,6573
300,9892
400,16227
500,18045
600,23510
700,26102
800,33631
900,36457
1000,41582
1100,43139
1200,47501
1300,49743
1400,58828
1500,59076
1600,63631
1700,71263
1800,75551
1900,70967
2000,76974
2100,84648
2200,85252
2300,91007
2400,97228
2500,104686
2600,101834
2700,114152
2800,107168
2900,114368
3000,123221
3100,123087
3200,125680
3300,128602
3400,133525
3500,140967
3600,151566
3700,150017
3800,155758
3900,153953
4000,158091
4100,172455
4200,166492
4300,179067
4400,179256
4500,183934
4600,184729
4700,189094
4800,202644
4900,195936
5000,207400
5100,195022
5200,210988
5300,213673
5400,204508
5500,226843
5600,232100
5700,232884
5800,236930
5900,236641
6000,230677
6100,242332
6200,248723
6300,249784
6400,265954
6500,268646
6600,271563
6700,267536
6800,278017
6900,280789
7000,275107
7100,279062
7200,290933
7300,293920
7400,299709
7500,302458
7600,307775
7700,315543
7800,319656
7900,319106
8000,319938
8100,319836
8200,323131
8300,342253
8400,342319
8500,343949
8600,353515
8700,360438
8800,353069
8900,357534
9000,356184
9100,367477
9200,374087
9300,380028
9400,389412
9500,386509
9600,395621
9700,402897
9800,386669
9900,396336
10000,413975
