100,2758
200,7615
300,11219
400,16236
500,18394
600,22646
700,29006
800,33193
900,35786
1000,40120
1100,41730
1200,46100
1300,51089
1400,56924
1500,61459
1600,64109
1700,70408
1800,68829
1900,74237
2000,76617
2100,81651
2200,89649
2300,88141
2400,99290
2500,97328
2600,108642
2700,116009
2800,116000
2900,112541
3000,121812
3100,121894
3200,129860
3300,132139
3400,141005
3500,137263
3600,138290
3700,154868
3800,158729
3900,157911
4000,160564
4100,161686
4200,166655
4300,182659
4400,181909
4500,182404
4600,184911
4700,187594
4800,191298
4900,201683
5000,195332
5100,198828
5200,213317
5300,215154
5400,215346
5500,224010
5600,218131
5700,223881
5800,240694
5900,225632
6000,251013
6100,256428
6200,251978
6300,256591
6400,268066
6500,259506
6600,262445
6700,275033
6800,273950
6900,273709
7000,287046
7100,291242
7200,296598
7300,291981
7400,301000
7500,303345
7600,311899
7700,314219
7800,317708
7900,309487
8000,330143
8100,327503
8200,329264
8300,334684
8400,339536
8500,337182
8600,362715
8700,340263
8800,362642
8900,364847
9000,360375
9100,366108
9200,372728
9300,376228
9400,381847
9500,388695
9600,381875
9700,397415
9800,396767
9900,401369
10000,401265
