100,4152
200,6817
300,11092
400,15025
500,17468
600,24101
700,30473
800,30956
900,35978
1000,41648
1100,43145
1200,47970
1300,52176
1400,54218
1500,54406
1600,63143
1700,67626
1800,70564
1900,76472
2000,76451
2100,82905
2200,90901
2300,95584
2400,101144
2500,103338
2600,112182
2700,108667
2800,108329
2900,116244
3000,125992
3100,130916
3200,130524
3300,137339
3400,141240
3500,143361
3600,152278
3700,149047
3800,159730
3900,151195
4000,170356
4100,173221
4200,167745
4300,178451
4400,180035
4500,176936
4600,184601
4700,193566
4800,187693
4900,196886
5000,190233
5100,202630
5200,216309
5300,215127
5400,225152
5500,221078
5600,236532
5700,228013
5800,231222
5900,228940
6000,238840
6100,245813
6200,252446
6300,257159
6400,259321
6500,271067
6600,276673
6700,274951
6800,282518
6900,279830
7000,284238
7100,286519
7200,281047
7300,294256
7400,292542
7500,303830
7600,300641
7700,311613
7800,321823
7900,328200
8000,314691
8100,329506
8200,340512
8300,355662
8400,341822
8500,347989
8600,345572
8700,361563
8800,362603
8900,360445
9000,369329
9100,350415
9200,362896
9300,376161
9400,376120
9500,386150
9600,390484
9700,394851
9800,408319
9900,408215
10000,401654
