100,2609
200,7119
300,10091
400,14149
500,18733
600,22698
700,27938
800,28419
900,36145
1000,42321
1100,42594
1200,46359
1300,49147
1400,55960
1500,57693
1600,65550
1700,69068
1800,71353
1900,74711
2000,81223
2100,88387
2200,91092
2300,89353
2400,96307
2500,104754
2600,106839
2700,106945
2800,110805
2900,120946
3000,127617
3100,123489
3200,133965
3300,132334
3400,128490
3500,134379
3600,146292
3700,156005
3800,158905
3900,162055
4000,164170
4100,172993
4200,167021
4300,176727
4400,172200
4500,182274
4600,184459
4700,193527
4800,192440
4900,199486
5000,205107
5100,199394
5200,205771
5300,217577
5400,220019
5500,225933
5600,225603
5700,235485
5800,249607
5900,242882
6000,244433
6100,243566
6200,240863
6300,263378
6400,250038
6500,264763
6600,264164
6700,275906
6800,281029
6900,281682
7000,280434
7100,292944
7200,296266
7300,288747
7400,294697
7500,303544
7600,304395
7700,318080
7800,322115
7900,318095
8000,315756
8100,327012
8200,329575
8300,339846
8400,334327
8500,362251
8600,340808
8700,344000
8800,365233
8900,350994
9000,365514
9100,363496
9200,367405
9300,372654
9400,385412
9500,397413
9600,380309
9700,398707
9800,393158
9900,379728
10000,394796
