100,2602
200,7188
300,12988
400,15019
500,18330
600,25413
700,28704
800,29572
900,35251
1000,40018
1100,46350
1200,46852
1300,53724
1400,53572
1500,61630
1600,57594
1700,66337
1800,68742
1900,72982
2000,81065
2100,87120
2200,98709
2300,91497
2400,95758
2500,98754
2600,106779
2700,114336
2800,112017
2900,119828
3000,126805
3100,129236
3200,136122
3300,128520
3400,140203
3500,142368
3600,149151
3700,151978
3800,156499
3900,158468
4000,159367
4100,165165
4200,166033
4300,175116
4400,179755
4500,182241
4600,189812
4700,194073
4800,200119
4900,201486
5000,204256
5100,205600
5200,213241
5300,214135
5400,217189
5500,227257
5600,234896
5700,232918
5800,226319
5900,230867
6000,243798
6100,252707
6200,252596
6300,253702
6400,240682
6500,267872
6600,269178
6700,266793
6800,284941
6900,287667
7000,275816
7100,290152
7200,292087
7300,280825
7400,300890
7500,309136
7600,315961
7700,315833
7800,320434
7900,324702
8000,320420
8100,336548
8200,326258
8300,326895
8400,332814
8500,344488
8600,344722
8700,327486
8800,360804
8900,364246
9000,364567
9100,373747
9200,368416
9300,377349
9400,390707
9500,378831
9600,383404
9700,394701
9800,401766
9900,399111
10000,400231
