100,3348
200,7420
300,10225
400,14085
500,18040
600,22118
700,29884
800,29944
900,34739
1000,39266
1100,46139
1200,46114
1300,50171
1400,53599
1500,57650
1600,63696
1700,68321
1800,76007
1900,73875
2000,90027
2100,93379
2200,85084
2300,95576
2400,96374
2500,99449
2600,100815
2700,108484
2800,109724
2900,117362
3000,125224
3100,120766
3200,128304
3300,136282
3400,132823
3500,133191
3600,144264
3700,148992
3800,152543
3900,161461
4000,162603
4100,165538
4200,166327
4300,177420
4400,178530
4500,189083
4600,185202
4700,191181
4800,191348
4900,196369
5000,195984
5100,199800
5200,206544
5300,211128
5400,220719
5500,223715
5600,216465
5700,223142
5800,240447
5900,241836
6000,247921
6100,260590
6200,253752
6300,266189
6400,255960
6500,265407
6600,268913
6700,267630
6800,274877
6900,276015
7000,276438
7100,283679
7200,282442
7300,283641
7400,297275
7500,301203
7600,311582
7700,314763
7800,312496
7900,321982
8000,326883
8100,325306
8200,323023
8300,330907
8400,340057
8500,343348
8600,356411
8700,355508
8800,368780
8900,364543
9000,361328
9100,368569
9200,371095
9300,376699
9400,381001
9500,382674
9600,385338
9700,389699
9800,403084
9900,399332
10000,399630
