100,2625
200,7033
300,10266
400,14250
500,22783
600,21445
700,27988
800,29925
900,32671
1000,35678
1100,42678
1200,46089
1300,50334
1400,60469
1500,63708
1600,61246
1700,62509
1800,66490
1900,77759
2000,78353
2100,84840
2200,83389
2300,88589
2400,104467
2500,107229
2600,103751
2700,110252
2800,115254
2900,119929
3000,123790
3100,121293
3200,127270
3300,128081
3400,137446
3500,127996
3600,151403
3700,145831
3800,149012
3900,158370
4000,168590
4100,162193
4200,168880
4300,164172
4400,179809
4500,187098
4600,193453
4700,192277
4800,191527
4900,201436
5000,194358
5100,199397
5200,213180
5300,215452
5400,210820
5500,229103
5600,229499
5700,226504
5800,236325
5900,236325
6000,242957
6100,246025
6200,248933
6300,250844
6400,262057
6500,265733
6600,263049
6700,275290
6800,280550
6900,282356
7000,286378
7100,291519
7200,294382
7300,292383
7400,298462
7500,303133
7600,309046
7700,317566
7800,306813
7900,316115
8000,329373
8100,321626
8200,339220
8300,338923
8400,347737
8500,349588
8600,346827
8700,351775
8800,347596
8900,352216
9000,359594
9100,368520
9200,371869
9300,362095
9400,377564
9500,375444
9600,386831
9700,384764
9800,395850
9900,402372
10000,398932
