100,3164
200,8202
300,11003
400,14870
500,23388
600,22153
700,28838
800,30968
900,33181
1000,36518
1100,43647
1200,46940
1300,50831
1400,61423
1500,64678
1600,61897
1700,63401
1800,67416
1900,78925
2000,78979
2100,85740
2200,84712
2300,89061
2400,105755
2500,108253
2600,104426
2700,111430
2800,116288
2900,120614
3000,124874
3100,122109
3200,128284
3300,128975
3400,138444
3500,128677
3600,152174
3700,146936
3800,149908
3900,158958
4000,170245
4100,162846
4200,169931
4300,165036
4400,180875
4500,187772
4600,194155
4700,193250
4800,192484
4900,202827
5000,195633
5100,200256
5200,213795
5300,216253
5400,211672
5500,230102
5600,230422
5700,227251
5800,237229
5900,237154
6000,243517
6100,247072
6200,249920
6300,251968
6400,262769
6500,266943
6600,264188
6700,275871
6800,281850
6900,282998
7000,287230
7100,292782
7200,295057
7300,293262
7400,299195
7500,303797
7600,309894
7700,318851
7800,307730
7900,317285
8000,330382
8100,322707
8200,339727
8300,340057
8400,349508
8500,350411
8600,347470
8700,352837
8800,348725
8900,353054
9000,360429
9100,369369
9200,372410
9300,362932
9400,378897
9500,376546
9600,388144
9700,385953
9800,396569
9900,403373
10000,399835
