100,3197
200,7665
300,12325
400,16166
500,21474
600,24985
700,28095
800,35338
900,36950
1000,35792
1100,43726
1200,47721
1300,50397
1400,55016
1500,66197
1600,62532
1700,66368
1800,71067
1900,77840
2000,79619
2100,84499
2200,83811
2300,89601
2400,94448
2500,94153
2600,112844
2700,115452
2800,116552
2900,111945
3000,126868
3100,121377
3200,133715
3300,137797
3400,137505
3500,145302
3600,148904
3700,148234
3800,158467
3900,162562
4000,158314
4100,162590
4200,171334
4300,162714
4400,174170
4500,189415
4600,185795
4700,190164
4800,190069
4900,197005
5000,202548
5100,213639
5200,227979
5300,216885
5400,211005
5500,225253
5600,243318
5700,239733
5800,242634
5900,240968
6000,239159
6100,247036
6200,251738
6300,262477
6400,269284
6500,270380
6600,267428
6700,272368
6800,273995
6900,278380
7000,287673
7100,291944
7200,293400
7300,295549
7400,289557
7500,319818
7600,316256
7700,333249
7800,315937
7900,328051
8000,319030
8100,336574
8200,324241
8300,336832
8400,334661
8500,347301
8600,342590
8700,355037
8800,358704
8900,353674
9000,366659
9100,372673
9200,387272
9300,371373
9400,379673
9500,384616
9600,382329
9700,395056
9800,393170
9900,407519
10000,403820
