100,4022
200,7436
300,11974
400,16022
500,19339
600,25073
700,24488
800,35436
900,39007
1000,41630
1100,48535
1200,44886
1300,53832
1400,59805
1500,58799
1600,68783
1700,65970
1800,75528
1900,76384
2000,83331
2100,81528
2200,87713
2300,93955
2400,95493
2500,99593
2600,101641
2700,112370
2800,112472
2900,117830
3000,125953
3100,129103
3200,132866
3300,128904
3400,137653
3500,144897
3600,150509
3700,145065
3800,160014
3900,153859
4000,163324
4100,166920
4200,167059
4300,172953
4400,177971
4500,182006
4600,186953
4700,188886
4800,204164
4900,199489
5000,201594
5100,203078
5200,219374
5300,209148
5400,221829
5500,222538
5600,228422
5700,230002
5800,234803
5900,242405
6000,245372
6100,241933
6200,236742
6300,253469
6400,255465
6500,256605
6600,278636
6700,269167
6800,280769
6900,272805
7000,284972
7100,280508
7200,299326
7300,299649
7400,300697
7500,312689
7600,308504
7700,311252
7800,324021
7900,331421
8000,334613
8100,348468
8200,325897
8300,338737
8400,342765
8500,353249
8600,350996
8700,350383
8800,366876
8900,366416
9000,361485
9100,378287
9200,365407
9300,364842
9400,372541
9500,384419
9600,384825
9700,394719
9800,392724
9900,416593
10000,405655
