100,4291
200,9759
300,13786
400,15016
500,18440
600,23305
700,29135
800,34115
900,40009
1000,43060
1100,44387
1200,50188
1300,53675
1400,52961
1500,64192
1600,65539
1700,69978
1800,68135
1900,69687
2000,82078
2100,78508
2200,86291
2300,84773
2400,96407
2500,102151
2600,107542
2700,113751
2800,117613
2900,112681
3000,118958
3100,130636
3200,121783
3300,132844
3400,144018
3500,139725
3600,149311
3700,153994
3800,149599
3900,164367
4000,157006
4100,167943
4200,165298
4300,179220
4400,173812
4500,191862
4600,187258
4700,188313
4800,193368
4900,197259
5000,209886
5100,205706
5200,212662
5300,219573
5400,221634
5500,234050
5600,227720
5700,221963
5800,234425
5900,242046
6000,246683
6100,245876
6200,249030
6300,264738
6400,253945
6500,267914
6600,268929
6700,273362
6800,274503
6900,279486
7000,286491
7100,296508
7200,292304
7300,297210
7400,294106
7500,308550
7600,326187
7700,324014
7800,304136
7900,317248
8000,330392
8100,321369
8200,340746
8300,335690
8400,340202
8500,342285
8600,349946
8700,332000
8800,355758
8900,366923
9000,371959
9100,370669
9200,368099
9300,378469
9400,381073
9500,386322
9600,397922
9700,403673
9800,389099
9900,405702
10000,407969
