38,3,946,41
11,1,2560,11
18,1,2263,18
20,2,2256,20
2,0,3165,2
21,2,2232,21
7,1,2875,7
50,4,410,54
16,1,2314,16
26,2,1921,27
42,3,713,46
48,3,419,52
36,3,946,39
23,1,2139,23
43,3,625,47
39,2,874,42
17,1,2314,17
6,1,3047,6
12,1,2536,12
15,1,2416,15
28,2,1597,29
44,3,595,48
19,2,2257,19
14,1,2443,14
22,2,2204,22
8,1,2856,8
13,1,2536,13
10,1,2651,10
40,3,806,44
41,3,713,45
9,1,2779,9
32,2,1034,34
30,2,1413,32
46,3,447,50
49,3,419,53
45,3,527,49
47,3,419,51
25,2,2099,26
33,3,994,36
35,2,946,38
34,2,991,37
37,3,946,40
29,2,1504,30
31,2,1140,33
24,2,2131,25
1,0,3317,1
27,2,1771,28
3,1,3156,3
5,1,3079,5
4,1,3121,4
