4,0,3967,4
1,0,4117,1
5,1,3925,5
3,1,3999,3
6,0,3771,6
11,1,3471,13
2,0,4099,2
9,1,3589,9
10,1,3475,11
8,1,3604,8
7,0,3709,7
49,4,1059,58
45,4,1117,54
50,4,1059,59
44,4,1117,53
48,4,1059,57
47,4,1059,56
46,4,1117,55
27,3,2279,31
23,2,2514,26
32,3,1769,37
30,3,1935,35
16,2,3078,18
13,2,3227,15
26,2,2357,30
42,4,1139,51
36,3,1444,44
35,3,1473,42
31,3,1861,36
14,2,3191,16
29,3,2073,33
37,3,1420,45
43,4,1139,52
38,4,1409,46
40,3,1239,48
33,3,1593,39
28,3,2145,32
25,2,2391,29
24,2,2432,28
19,2,2978,22
20,2,2790,23
41,4,1179,49
34,3,1561,41
15,2,3190,17
17,1,3078,19
22,2,2700,25
18,2,3028,20
12,1,3279,14
21,2,2760,24
39,4,1409,47
