4,0,4407,5
13,2,3634,16
8,1,3966,10
7,0,4028,9
6,0,4271,7
5,0,4355,6
2,1,4599,2
21,2,3040,28
3,1,4515,4
1,0,4693,1
15,2,3482,19
22,2,3040,29
9,1,3866,11
10,1,3782,13
14,1,3514,18
23,2,3008,30
12,1,3656,15
11,1,3772,14
19,2,3336,26
18,1,3432,24
17,2,3482,22
16,1,3482,21
20,1,3190,27
29,2,2788,36
33,2,2684,40
38,3,2442,45
31,2,2698,38
27,2,2932,34
36,3,2622,43
35,2,2684,42
39,3,2442,46
26,2,2984,33
37,3,2454,44
24,3,2984,31
28,2,2832,35
32,2,2698,39
34,2,2684,41
30,2,2698,37
25,2,2984,32
43,3,1701,51
47,4,1435,55
44,3,1497,52
46,3,1439,54
49,4,1225,57
45,4,1467,53
40,3,2318,47
48,3,1389,56
42,3,1968,49
50,4,1219,58
41,3,2166,48
