10,1,2884,10
13,1,2695,13
19,2,2358,19
32,2,1736,32
25,2,2080,25
14,1,2549,14
29,2,1914,29
27,2,1992,27
11,1,2746,11
18,1,2367,18
26,2,2076,26
30,2,1736,30
15,1,2528,15
4,0,3492,4
16,1,2511,16
17,1,2405,17
7,1,3109,7
12,1,2726,12
21,2,2294,21
8,1,2977,8
9,1,2957,9
23,1,2174,23
31,2,1736,31
20,1,2294,20
2,1,3620,2
3,0,3598,3
28,2,1914,28
24,2,2154,24
6,0,3152,6
5,0,3308,5
22,2,2262,22
1,0,3636,1
34,3,1580,34
38,3,1345,38
35,3,1564,35
41,3,1118,41
45,3,1015,45
48,3,938,48
33,2,1698,33
43,3,1027,43
46,3,975,46
47,3,938,47
44,3,1027,44
36,2,1509,36
40,3,1127,40
39,3,1309,39
37,2,1509,37
42,3,1078,42
49,3,911,49
50,3,797,50
