2,1,3141,3
6,0,2802,8
1,0,3218,2
3,0,3099,4
4,0,3051,5
5,0,2885,7
7,0,2727,9
8,0,2679,10
9,1,2593,11
26,2,1680,30
25,2,1720,29
10,1,2503,12
16,1,2206,20
18,2,2104,22
22,2,1927,26
11,1,2492,13
17,1,2186,21
23,2,1844,27
19,2,2036,23
14,1,2267,17
13,1,2280,16
24,2,1799,28
21,2,1989,25
20,2,2036,24
15,1,2249,19
12,1,2456,14
48,3,473,54
43,2,623,49
49,3,355,56
50,3,320,57
44,3,552,50
42,3,686,48
46,3,522,52
45,3,534,51
47,3,503,53
29,2,1515,33
41,3,735,47
39,3,994,44
31,2,1384,35
30,2,1464,34
36,3,1270,40
37,2,1241,41
27,2,1611,31
32,2,1379,36
38,3,1156,42
33,2,1336,37
35,3,1300,39
40,3,820,46
28,2,1515,32
34,2,1331,38
