26,2,1861,28
29,3,1763,31
18,2,2450,20
45,3,823,49
47,3,769,51
4,1,3665,5
1,0,3923,1
36,2,1650,39
44,3,1023,48
14,2,2741,16
32,3,1677,34
35,3,1650,38
17,2,2616,19
25,2,1953,27
3,1,3865,4
22,2,2183,24
2,0,3907,2
19,2,2381,21
39,2,1414,43
46,3,787,50
15,2,2729,17
31,2,1705,33
13,1,2775,15
28,2,1763,30
41,3,1222,45
30,3,1751,32
27,2,1861,29
50,3,649,54
34,2,1677,37
10,1,3025,12
5,1,3475,6
21,2,2271,23
49,3,663,53
20,1,2271,22
48,3,732,52
42,3,1080,46
23,2,2133,25
24,2,2111,26
16,1,2651,18
40,2,1414,44
7,0,3367,9
43,3,1080,47
38,2,1468,42
12,1,2856,14
33,3,1677,36
37,2,1634,41
9,1,3124,11
8,1,3272,10
11,1,2879,13
6,1,3463,7
