13,1,2779,15
17,2,2437,20
11,1,3011,11
12,1,2877,14
1,0,3884,1
3,1,3658,3
10,0,3143,10
16,1,2547,19
14,1,2591,17
2,0,3716,2
15,2,2591,18
5,0,3454,5
6,0,3376,6
32,2,1474,37
33,2,1395,38
9,1,3247,9
4,1,3462,4
7,1,3361,7
8,1,3341,8
23,2,2073,27
29,2,1762,33
25,2,1995,29
18,1,2253,22
30,2,1702,34
21,2,2185,25
28,2,1806,32
31,3,1606,35
19,2,2248,23
27,2,1905,31
20,2,2203,24
26,2,1980,30
22,2,2107,26
24,2,1995,28
49,3,678,56
50,3,634,57
40,3,1039,46
48,4,710,54
39,3,1039,45
45,3,890,51
35,3,1258,40
36,3,1212,42
44,3,925,50
41,3,982,47
34,3,1310,39
47,4,779,53
43,3,982,49
42,3,982,48
46,3,833,52
37,3,1178,43
38,3,1096,44
