45,3,27568,47
48,3,27372,50
46,3,27372,48
47,3,27372,49
49,4,27372,51
28,1,32142,30
50,3,27372,52
1,0,40363,2
6,0,38704,7
12,0,36799,14
2,0,40233,3
24,2,33007,26
20,2,34051,22
3,0,40233,4
30,2,31720,32
4,0,39452,5
34,3,30573,36
42,3,28705,44
7,1,37911,8
11,1,36799,12
9,1,37440,10
5,0,38704,6
8,0,37524,9
26,2,32450,28
10,1,36865,11
44,3,28153,46
18,1,34285,20
22,2,33067,24
21,1,33651,23
29,2,31720,31
14,1,35473,16
41,3,28705,43
13,0,36715,15
27,2,32170,29
17,1,34375,19
19,1,34057,21
25,2,32986,27
16,1,34664,18
15,1,35457,17
23,2,33067,25
38,3,29817,40
36,2,29957,38
43,3,28691,45
37,3,29817,39
39,2,29494,41
35,2,30251,37
33,2,30573,35
32,2,31184,34
40,2,28909,42
31,1,31222,33
