13,1,33109,13
27,2,29808,27
17,1,32515,17
26,2,29808,26
10,1,34353,10
11,1,34053,11
15,1,32665,15
21,2,31391,21
14,1,33065,14
32,2,28048,32
43,3,26130,43
1,1,36874,1
31,2,28133,31
34,3,28005,34
50,3,24951,50
12,2,33548,12
6,1,35613,6
2,1,36802,2
3,1,36718,3
42,3,26267,42
24,2,30407,24
44,3,25730,44
46,4,25014,46
9,1,34980,9
18,1,32395,18
33,3,28014,33
16,1,32635,16
8,0,35130,8
5,0,35844,5
19,2,32226,19
7,1,35238,7
4,0,35862,4
29,2,29092,29
40,3,26880,40
30,2,28967,30
22,2,31353,22
28,2,29294,28
25,2,30407,25
20,2,31391,20
48,4,25014,48
23,2,30530,23
41,3,26856,41
47,3,25014,47
38,3,26888,38
45,3,25427,45
49,4,24978,49
35,3,27902,35
36,3,27902,36
39,3,26880,39
37,3,27487,37
