18,1,35810,18
4,0,41191,4
32,2,31079,32
30,2,31289,30
8,1,38631,8
29,2,31364,29
39,3,28483,39
27,2,32357,27
44,3,27676,44
13,1,37151,13
33,2,30988,33
35,3,30267,35
41,3,28288,41
21,1,35258,21
42,3,28028,42
38,3,29280,38
10,1,37607,10
1,0,42385,1
25,2,32754,25
43,3,27933,43
2,0,41511,2
3,1,41407,3
11,1,37543,11
20,1,35444,20
40,3,28483,40
37,3,30189,37
36,3,30189,36
31,2,31079,31
50,3,26818,50
48,3,27383,48
19,2,35619,19
49,4,26818,49
47,3,27383,47
46,3,27383,46
45,4,27395,45
5,1,40044,5
34,3,30351,34
7,1,39366,7
6,1,39456,6
12,1,37220,12
9,1,38305,9
16,1,36350,16
15,2,36893,15
26,2,32576,26
23,2,33903,23
24,1,33249,24
28,2,31867,28
17,2,36123,17
14,1,37151,14
22,1,34309,22
