48,3,27421,48
5,1,39785,5
14,1,35304,14
16,1,34474,16
36,2,29805,36
3,0,40432,3
39,3,29636,39
9,0,36957,9
28,2,31899,28
44,3,28104,44
25,2,32502,25
40,2,29210,40
31,2,30494,31
8,1,37319,8
43,3,28517,43
7,0,37413,7
10,1,36844,10
29,2,31137,29
41,2,29210,41
50,4,26793,50
34,2,29977,34
22,1,33135,22
13,1,35326,13
15,1,34626,15
23,1,33105,23
45,3,27595,45
24,2,32878,24
37,3,29805,37
17,2,34439,17
1,0,41035,1
11,1,36515,11
19,1,33462,19
26,2,32502,26
49,3,27107,49
20,1,33180,20
21,2,33135,21
47,3,27421,47
12,1,36035,12
33,3,30145,33
2,0,40977,2
46,3,27421,46
18,1,34348,18
6,0,38721,6
4,1,40106,4
42,2,28781,42
32,2,30145,32
30,2,31072,30
35,3,29924,35
38,3,29761,38
27,2,31924,27
