26,2,34579,27
25,2,35115,26
27,2,34579,28
12,1,40702,12
30,2,33731,31
28,2,34301,29
29,2,34010,30
23,2,36191,24
8,1,41724,8
9,1,41624,9
7,0,41745,7
3,0,44170,3
5,1,43004,5
21,1,37320,22
17,1,38981,18
18,1,38531,19
14,1,39818,15
6,0,42573,6
24,1,35529,25
16,2,39635,17
13,1,40087,13
2,1,44299,2
1,0,44441,1
4,0,43681,4
15,1,39748,16
10,1,41113,10
22,1,36702,23
19,1,37621,20
20,2,37575,21
11,1,41086,11
50,3,29603,51
49,3,29894,50
47,3,29960,48
48,3,29894,49
34,3,32918,35
36,3,32722,37
46,3,30147,47
31,2,33529,32
43,3,30845,44
37,3,32213,38
45,4,30294,46
44,3,30442,45
42,3,30845,43
35,3,32722,36
40,3,31491,41
38,3,31857,39
39,3,31491,40
41,3,31017,42
32,2,33041,33
33,2,33015,34
