31,3,27063,31
1,0,38013,1
5,1,35645,5
11,1,33857,11
31,3,27063,31
19,1,31900,19
33,2,26521,33
13,1,33461,13
15,1,33028,15
12,1,33461,12
17,2,32108,17
2,1,37485,2
42,3,25619,42
34,3,26521,34
43,3,25619,43
36,2,26116,36
6,1,35565,6
46,3,25419,46
18,1,32058,18
28,3,28531,28
30,3,27565,30
14,1,33252,14
41,3,25823,41
3,0,36824,3
27,2,28907,27
39,2,25924,39
40,3,25823,40
25,2,29611,25
48,3,25391,48
10,1,34258,10
26,2,29243,26
16,1,32108,16
8,1,35251,8
38,3,25944,38
45,3,25516,45
7,1,35385,7
4,1,36599,4
44,3,25619,44
9,1,34292,9
35,3,26164,35
47,3,25419,47
37,3,26046,37
29,2,28054,29
49,4,25100,49
32,3,26521,32
22,2,30641,22
24,2,29867,24
23,2,30213,23
20,1,31069,20
21,2,30723,21
50,3,25100,50
