27,2,33759,27
37,2,30289,37
14,1,36429,14
1,0,40005,1
39,2,30289,39
36,3,31569,36
30,2,33069,30
50,3,26443,50
3,0,39010,3
31,2,32363,31
13,1,36649,13
34,3,31683,34
35,2,31569,35
48,3,26917,48
46,3,27443,46
25,1,34443,25
15,1,36224,15
40,3,30289,40
18,2,35775,18
20,2,35674,20
2,0,39266,2
11,1,37014,11
16,1,36024,16
9,1,37427,9
12,1,36993,12
44,3,28058,44
26,2,33772,26
42,3,30018,42
21,2,35653,21
29,2,33069,29
33,2,31901,33
10,0,37014,10
4,0,38893,4
43,3,28658,43
49,3,26917,49
19,1,35775,19
32,2,32363,32
45,2,27964,45
23,1,34873,23
22,2,35629,22
17,2,35869,17
24,1,34673,24
7,1,38308,7
41,2,30289,41
47,2,27443,47
38,2,30289,38
28,2,33419,28
6,1,38467,6
8,0,37854,8
5,1,38467,5
