300,1795266,13703
400,2280609,15101
100,3012712,3609
600,3329642,24768
700,3879447,24909
800,4440903,30503
200,4829642,8054
900,4999617,38043
1000,5595959,41343
1100,5928622,44165
1200,6606692,52171
1300,7184936,51182
1400,7761959,50939
1500,8317533,60388
1600,8828613,62556
1700,9265155,73003
1800,9871975,69478
500,11145227,17029
1900,10347990,73245
2000,10969592,78781
2100,11765237,85018
2200,12054073,88943
2300,13131622,99491
2400,13269891,95368
2500,13818997,99113
2700,14822181,111664
2800,16061445,116024
2900,16130025,121925
3000,16899184,113032
3100,17332750,125223
3200,18093475,126987
3300,18599041,135977
3400,19561570,136172
3500,19923135,144667
3600,20239576,145590
3700,21102369,142621
3800,21326547,142955
3900,22561132,155610
4000,22668345,160101
4100,24056755,168168
4200,24669815,174196
4300,25479805,180646
4400,25851538,177542
4500,25934366,185887
4600,26685802,184032
4700,27187357,187277
4800,27792438,196559
4900,28392678,201386
5000,28447625,202387
5100,30234305,204038
5200,31056118,211069
5300,31604702,216128
5400,32007213,218316
5500,32344044,223443
5600,34510121,230792
5800,34401023,240772
6000,36294996,254378
5900,36626228,240793
6100,37344564,255420
6200,37944042,245360
6300,38821867,256176
6400,40918115,260811
6500,41230698,263212
6600,41469194,265029
6800,43029097,262677
6700,43367264,268726
6900,43342823,275137
7100,45446853,287059
7200,45576095,294753
7000,45748125,287068
7300,47079670,308951
7400,48729922,307221
7600,49862477,306919
7500,51398853,306517
7800,52061707,315262
7700,52183056,308390
2600,57147936,99523
8000,54407713,330610
8200,54661020,335740
8100,54789009,319949
7900,55532328,318544
8300,56071037,346815
8400,56977453,333719
8600,58608929,342357
8500,58789799,347541
8700,59701434,350982
8800,60054926,353457
8900,62515587,370950
9000,63416573,366297
9100,64087926,360658
9400,65233035,383653
9200,65351602,379314
9300,65598033,388714
9500,66981714,380582
9600,68079887,386195
9800,68456730,391130
9900,70575942,403020
10000,70646786,413336
5700,135612099,234021
