100,694651,3422
200,1282505,7578
400,2260006,14206
500,2772486,18040
600,3363987,22118
700,3859666,29948
800,4342550,29994
900,4949303,34904
1000,5361696,39266
1100,5901115,46139
1200,6343559,46114
1300,6917350,50171
1400,7571138,53599
1500,8033574,57666
1600,8706075,63696
1700,9123659,68349
1800,9985312,76007
2000,10983025,90084
2100,11383608,93446
2200,12154216,85162
2300,12579596,95576
2400,13201273,96374
2500,13676156,99871
2600,14363623,100815
2700,14694302,108484
2800,15332614,109985
2900,16059361,117362
3000,16571475,125474
3100,16692856,120906
3200,17537436,128323
3300,18346479,136588
3400,18707767,132836
3500,19710342,133191
3600,19746962,144264
3700,20683606,148992
3800,21118494,152543
3900,22012626,161461
4000,22354052,162603
4100,23267147,165538
4200,23732226,166346
4400,24583505,178530
4300,24610689,177420
300,27976867,10225
4500,25629083,189165
4600,26478750,185248
4700,26939215,191181
4800,27663711,191348
4900,28513381,196472
5000,29065016,195996
5100,29239070,199916
5200,30692603,206544
5300,30871215,211209
5400,31549714,220719
5500,32646101,223715
5600,33049764,216465
5700,33625029,223142
5800,35327405,240503
5900,35391518,241836
6000,35796531,247921
6100,37322036,260629
6200,37390985,253792
6300,38959062,266262
6500,40168591,265407
6600,40317360,268913
6400,40429976,256344
6700,42897794,267741
6900,43295278,276015
6800,43743374,274971
7100,44885037,283777
7000,45249208,276531
7200,45703718,282442
7300,46649013,283725
7600,49091537,311582
7400,49713517,297410
7500,49794724,301278
7700,50733717,314763
7800,51454386,312496
7900,51583641,322032
8000,54169203,326900
8100,54010074,325385
8300,55326582,330907
8200,55682647,323200
8400,56099579,340057
8500,56880220,343356
8600,58018550,356411
8800,59617908,368780
8700,60166558,355675
8900,60270007,364543
9000,60479014,361335
9100,63636002,368614
9200,64494074,371148
9300,65210895,376724
9600,66430386,385338
9500,66210040,382674
9700,66600819,389705
9400,66700396,381021
9800,68568570,403084
9900,68765022,399380
10000,69517516,399636
1900,166340611,73967
